chunk_id,source_file,doc_title,doc_type,product_family,entry_id,version,language,page,chunk_index,page_chunk_count,chunk_text,char_count,word_count,is_boilerplate
81318674_Programming_guideline_DOKU_v11_en_p14_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,14,1,2,"2 S7-1200/1500 Innovations
2.6 Block sizes
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 14
Copyright ¤ Siemens AG 2013 All rights reserved
If you want to declare a tag in a global DB with retain, you can set this directly in
the global DB. No data is retentive by default.
If you want to declare a tag in a global DB with retain, you can set this directly in
the global DB.
Access types for optimized and non-optimized blocks
The following table displays all access types to blocks.
Table 2-4: Access types
Access type Optimized block Non-optimized
block
Symbolic 9 9
Indexed (fields) 9 9
Slice accesses 9 9
AT instruction 8
(Alternatively: slice access)
9
Direct absolute 8
(Alternatively: ARRAY with
index)
9
Indirect absolute (pointer) 8
(Alternatively: VARIANT /
ARRAY with index)
9
Downloading without
reinitialization
9 8
Note You will find further information in the following entry:
What properties do you have to pay attention to in STEP 7 V11 for the
instructions",992,167,False
81318674_Programming_guideline_DOKU_v11_en_p14_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,14,2,2,"9 8
Note You will find further information in the following entry:
What properties do you have to pay attention to in STEP 7 V11 for the
instructions ""READ_DBL"" and ""WRIT_DBL"", when you are using DBs with
optimized access?
http://support.automation.siemens.com/WW/view/en/51434748
2.6 Block sizes
For S7-1200/1500 controllers the maximum size of blocks was significantly
increased in the main memory.
Table 2-5: Block sizes
Max. size and number
(regardless of the main memory
size)
S7 -300/400 S7-1200 S7-1500
DB Max. size 64 kB 64 kB 64 kB (non-optimized)
16 MB (optimized)
Max. number 16.000 59.999 59.999
FC/FB Max. size 64 kB 64 kB 512 kB
Max. number 7.999 65.535 65.535
FC / FB / DB Max. number 4.096 (CPU319)
6.000 (CPU412)
1.024 6.000 (CPU1516)",751,122,False
81318674_Programming_guideline_DOKU_v11_en_p15_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,15,1,2,"2 S7-1200/1500 Innovations
2.7 New data types for S7-1200/1500
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 15
Copyright ¤ Siemens AG 2013 All rights reserved
Recommendation
x Use the DBs for S7-1500 controllers as data container of very large data
volumes.
x Data volumes of > 64 kB can be stored in an optimized DB (max. size 16 MB)
with S7-1500 controllers.
2.7 New data types for S7-1200/1500
S7-1200/1500 controllers support new data types in order to make programming
more convenient. With the new 64 bit data types considerably larger and more
accurate values can be used.
Note
You will find further information in the following entry:
How is the conversion of data types performed in the TIA Portal for the
S7-1200/1500?
http://support.automation.siemens.com/WW/view/en/60546567
2.7.1 Elementary data types
Table 2-6: Integer data types
Type Size Value range
USint 8 bit 0 .. 255
SInt 8 bit -128 .. 127
UInt 16 bit 0 .. 65535
UDInt 32 bit 0 ..",970,160,False
81318674_Programming_guideline_DOKU_v11_en_p15_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,15,2,2,"ry data types
Table 2-6: Integer data types
Type Size Value range
USint 8 bit 0 .. 255
SInt 8 bit -128 .. 127
UInt 16 bit 0 .. 65535
UDInt 32 bit 0 .. 4.3 million
ULInt* 64 bit 0 .. 18.4 billion
LInt* 64 bit -9.2 billion .. 9.2 billion
* only for S7-1500
Table 2-7: Floating-point decimal data types
Type Size Value range
Real 32 bit (1 bit signs, 8 bit exponent, 23 bit mantissa),
8 digits
-3.40e+38 .. 3.40e+38
LReal 64 bit (1 bit signs, 11 bit exponent, 23 bit
mantissa), 16 digits
-1.79e+308 .. 1.79e+308
2.7.2 Date_Time_Long data type
Table 2-8: Structure of DTL (Date_Time_Long)
Year Month Day Weekday Hour Minute Second Nanosecond
DTL always reads the current system time. Access to the individual values is
through the symbolic names (e.g. My_Timestamp.Hour)
Advantages
x All partial areas (e.g. Year, Month, ...) can be addressed symbolically.",852,150,False
81318674_Programming_guideline_DOKU_v11_en_p16_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,16,1,2,"2 S7-1200/1500 Innovations
2.7 New data types for S7-1200/1500
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 16
Copyright ¤ Siemens AG 2013 All rights reserved
Recommendation
Use the new DTL data type instead of LDT and address symbolically.
2.7.3 VARIANT data type
A parameter of the VARIANT type is a pointer that can point to tags of different
data types. In contrast to the ANY pointer the VARIANT is a pointer with type test.
I.e. the target structure and source structure are checked at runtime and have to be
identical.
VARIANT is used, for example, as input for communication blocks (TSEND_C).
Figure 2-9: VARIANT data type as input parameter for the TSEND_C instruction
VARIANT
In this case includes the check of the
structure TCON_IP_v4
Advantages
x Integrated type test
x Symbolic addressing for optimized blocks
Recommendation
x Use the VARIANT data type instead of the ANY pointer.",912,148,False
81318674_Programming_guideline_DOKU_v11_en_p16_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,16,2,2,"v4
Advantages
x Integrated type test
x Symbolic addressing for optimized blocks
Recommendation
x Use the VARIANT data type instead of the ANY pointer. Due to the integrated
type test, errors are detected early on and due to the symbolic addressing the
program code can be easily interpreted.
x As another alternative you can use the indexed ARRAYs for the ANY pointer
(see chapter 3.6.2 ARRAY data type and indirect field accesses).
Note You will find further information in the following entry:
How can memory areas be copied in STEP 7 (TIA Portal)?
http://support.automation.siemens.com/WW/view/en/59886704
How do you program the ""VARIANT"" data type for indirect addressing for the S7-
1200 in STEP 7 (TIA Portal) V11?
http://support.automation.siemens.com/WW/view/en/42603286",778,116,False
81318674_Programming_guideline_DOKU_v11_en_p17_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,17,1,2,"2 S7-1200/1500 Innovations
2.8 New CALCULATE instruction
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 17
Copyright ¤ Siemens AG 2013 All rights reserved
2.8 New CALCULATE instruction
With the CALCULATE instruction you can carry out mathematical calculations (e.g.
(IN1 + IN2) * IN3) that are independent from the data type. The mathematical
formula is programmed in the formula editor of the instruction.
Figure 2-10: CALCULATE instruction with formula editor
Note For more information refer to the Online Help of the TIA Portal with the
“CALCULATE” instruction.
Advantages
x A mathematical formula only needs one instruction
x Time saving due to simple configuration
x In SCL mathematical formula can be programmed even more clearly and
efficiently
Properties
x Supports bit sequences, integers, floating-point numbers
x Supports numerous mathematical functions (all basic arithmetic operations,
trigonometric functions, rounding, logarithm, etc.)
x Supports any number of",992,143,False
81318674_Programming_guideline_DOKU_v11_en_p17_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,17,2,2,"upports numerous mathematical functions (all basic arithmetic operations,
trigonometric functions, rounding, logarithm, etc.)
x Supports any number of inputs
Recommendation
x Always use the CALCULATE instruction for mathematical calculations instead
of many calls of instructions, such as, e.g. ADD, SUB, etc.
2.9 Symbolic and comments
Advantages
You can make the code easy to understand and readable for your colleagues with
the use of symbolic names and comments in your program.
The complete symbolic is saved together with the program code during the
download to the controller and allows fast maintenance of the plant when no offline
project is at hand.",658,100,False
81318674_Programming_guideline_DOKU_v11_en_p18_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,18,1,1,"2 S7-1200/1500 Innovations
2.9 Symbolic and comments
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 18
Copyright ¤ Siemens AG 2013 All rights reserved
Recommendation
x Use the comments in the programs in order to improve readability.
x Design the program code in a way so that other users can understand the
program straight away.
In the following example you can see the extensive options for commenting the
program editors.
Example
In the following figure you can see the options for commenting in the LAD editor
(same functionality in FDB).
Figure 2-11: Commenting in the user program (LAD)
4
3
2
1
The following comments are possible:
1. Block comment
2. Network title comment
3. Network comment
4. Comment on instructions, blocks and functions (open, close, etc.)
In the programming languages SCL and STL, it can be commented with // in every
row.
Example
Filling level:= Radius * Radius * PI * height; //
calculation of the filling level for medium tank",976,162,False
81318674_Programming_guideline_DOKU_v11_en_p19_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,19,1,2,"2 S7-1200/1500 Innovations
2.10 System constants
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 19
Copyright ¤ Siemens AG 2013 All rights reserved
2.10 System constants
For S7-300/400 controllers the identification of hardware and software components
is performed by logic address or diagnostic addresses.
For S7-1200/1500 the identification is by system constants. All hardware and
software components (e.g. interfaces, modules, OBs, ...) of the S7-1200/1500
controllers have their own system constants. The system constants are
automatically created during the setup of the device configuration for the central
and distributed I/O.
Advantages
x You can address via module names instead of hardware identification.
Recommendation
x Assign function-related module names in order to identify them easily during
programming.
Example
In the following example you can see how system constants are used in the user
program.
Figure 2-12: “System constants” in the user program
1
2
3
1.",996,145,False
81318674_Programming_guideline_DOKU_v11_en_p19_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,19,2,2,"e
In the following example you can see how system constants are used in the user
program.
Figure 2-12: “System constants” in the user program
1
2
3
1. System constants of a controller can be found in the “PLC tags –
Default tag table” folder.
2. The system constants are in a separate list in the “Default tag table”.
3. In this example the symbolic name “Robot_arm_left” was assigned for a DI
module.
You can also find the module under this name in the system constant table.
In the user program “Robot_arm_left” is interconnected with the “GET_DIAG”
diagnostic block.",569,100,False
81318674_Programming_guideline_DOKU_v11_en_p20_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,20,1,3,"2 S7-1200/1500 Innovations
2.11 Internal reference ID for controller and HMI tags
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 20
Copyright ¤ Siemens AG 2013 All rights reserved
Note You will find further information in the following entry:
What meaning do the system constants have for the S7-1200/1500 in STEP 7
(TIA Portal)?
http://support.automation.siemens.com/WW/view/en/78782836
2.11 Internal reference ID for controller and HMI tags
STEP 7, WinCC, Startdrive, Safety and others integrate into the joint data base of
the TIA Portal engineering framework. Changes of data are automatically accepted
in all the locations in the user program, independent from whether this happens in
a controller, a panel or a drive. Therefore no data inconsistencies can occur.
If you create a tag, the TIA Portal automatically creates a unique reference ID. The
reference ID cannot be viewed or programmed by you. This procedure is internal
referencing.",962,145,False
81318674_Programming_guideline_DOKU_v11_en_p20_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,20,2,3,"IA Portal automatically creates a unique reference ID. The
reference ID cannot be viewed or programmed by you. This procedure is internal
referencing. When changing tags (address), the reference ID remains unchanged.
Advantages
x You can rewire tags without changing internal relations. The communication
between controller, HMI and drive also remains unchanged.
x The volume of the transferred data and the usage of main memory is
independent from the length of the symbolic tag names.
x The length of the symbolic name does not have an influence on the
communication load between controller and HMI.
Properties
If you change addresses of PLC tags, you only have to reload the controller.",689,110,False
81318674_Programming_guideline_DOKU_v11_en_p20_c3,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,20,3,3,"nfluence on the
communication load between controller and HMI.
Properties
If you change addresses of PLC tags, you only have to reload the controller. It is
not necessary to reload the HMI devices, since internally, the system addresses
with the reference IDs (see Figure 2-13: Changing address or adding row).
Figure 2-13: Changing address or adding row
Changing address
& PLC
Adding row
& PLC
PLC Tags
DB Elements
Motor_1 Motor_1%I0.0 %I2.0
In the figure below the internal reference to the data is displayed schematically.",525,85,False
81318674_Programming_guideline_DOKU_v11_en_p21_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,21,1,3,"2 S7-1200/1500 Innovations
2.12 STOP mode in the event of errors
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 21
Copyright ¤ Siemens AG 2013 All rights reserved
Figure 2-14: Internal reference ID for PLC and HMI
PLC_1
Internal HMI
reference ID
HMI Symbol
name
Access
mode
Connection
with PLC
009876 Motor_1 <symbolic
access>
PLC_1
000578 Valve_2 <symbolic
access>
PLC_1
PLC Symbol
name
Absolute
address
Internal PLC
reference ID
Motor_1 I0.0 000123
Valve_2 Q0.3 000138
HMI_1
NOTE The ID will be invalid if the name is changed, type is changed or tag is deleted
2.12 STOP mode in the event of errors
In comparison to S7-300/400 there are fewer criteria with the S7-1200/1500 that
lead to the “STOP” mode.
Due to the changed consistency check in the TIA Portal, the “STOP” mode for S7-
1200/1500 controllers can already be excluded in advance in most cases. The
consistency of program blocks is already checked when compiling in the
TIA Portal.",961,159,False
81318674_Programming_guideline_DOKU_v11_en_p21_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,21,2,3,"0 controllers can already be excluded in advance in most cases. The
consistency of program blocks is already checked when compiling in the
TIA Portal. This approach makes the S7-1200/1500 controllers more fault tolerant
to errors than their predecessors.
Advantages
There are only three fault situations that put the S7-1200/1500 controllers into the
STOP mode. This makes the programming of the error management clearer and
easier.
Properties
Table 2-9: Responses to errors of S7-1200/1500
Error S7-1200 S7-1500
1. Cycle monitoring time
exceeded once
RUN STOP, when OB80 is
not configured
2. Cycle monitoring time
exceeded twice
STOP STOP
3.",642,99,False
81318674_Programming_guideline_DOKU_v11_en_p21_c3,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,21,3,3,"rror S7-1200 S7-1500
1. Cycle monitoring time
exceeded once
RUN STOP, when OB80 is
not configured
2. Cycle monitoring time
exceeded twice
STOP STOP
3. Programming errors RUN STOP, when OB121 is
not configured
Error OBs:
x OB80 “Time error interrupt” is called by the operating system when the
maximum cycle time of the controller is exceeded.
x OB121 “Programming error” is called by the operating system when an error
occurs during program execution.
For every error, in addition, an entry is automatically created in the diagnostic
buffer.",541,88,False
81318674_Programming_guideline_DOKU_v11_en_p22_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,22,1,1,"2 S7-1200/1500 Innovations
2.12 STOP mode in the event of errors
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 22
Copyright ¤ Siemens AG 2013 All rights reserved
Note For S7-1200/1500 controllers there are other programmable error OBs
(diagnostic error, module rack failure, etc.).
More information on error responses of S7-1200/1500 can be found in the online
help of the TIA Portal under “Events and OBs”.",425,66,False
81318674_Programming_guideline_DOKU_v11_en_p23_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,23,1,3,"3 General Programming
3.1 Operating system and user program
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 23
Copyright ¤ Siemens AG 2013 All rights reserved
3 General Programming
3.1 Operating system and user program
SIMATIC controllers consist of operating system and user program.
x The operating system organizes all functions and sequences of the controller
that are not connected with a specific control task (e.g. handling of restart,
updating of process image, calling the user program, error handling, memory
management, etc.). The operating system is an integral part of the controller.
x The user program includes all blocks that are required for the processing of
your specific automation task.",723,110,False
81318674_Programming_guideline_DOKU_v11_en_p23_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,23,2,3,"m is an integral part of the controller.
x The user program includes all blocks that are required for the processing of
your specific automation task. The user program is programmed with program
blocks and loaded onto the controller.
Figure 3-1: Operating system and user program
Hardware
User
program
OB
Main
Operating
system
cyclic
call Global
FCFB
Local
FC
FC
For SIMATIC controllers the user program is always executed cyclically. The
“Main” cycle OP already exists in the “Program blocks” folder after a controller was
created in STEP 7.",542,89,False
81318674_Programming_guideline_DOKU_v11_en_p23_c3,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,23,3,3,"ser program is always executed cyclically. The
“Main” cycle OP already exists in the “Program blocks” folder after a controller was
created in STEP 7. The block is processed by the controller and recalled in an
infinite loop.
3.2 Program blocks
In STEP 7 (TIA Portal) there are all familiar block types from the previous STEP 7
versions:
x Organization blocks
x Function blocks
x Functions
x Data blocks
Experienced STEP 7 users will know their way around straight away and new
users can very easily get familiar with the programming.
Advantages
x You can give your program a good and clear structure with the different block
types.
x Due to a good and structured program you get many function units that can be
multiply reused within a project and also in other projects. These function units
then usually only differ by a different configuration (see chapter
3.2.8 Reusability of blocks).",890,151,False
81318674_Programming_guideline_DOKU_v11_en_p24_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,24,1,2,"3 General Programming
3.2 Program blocks
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 24
Copyright ¤ Siemens AG 2013 All rights reserved
x You project or your plant becomes more transparent. I.e. error states in a plant
can be more easily detected, analyzed and removed. I.e. the maintainability of
your plant becomes easier. This is also the case for errors in programming.
Recommendation
x Structure your automation task.
x Divide the entire function of your plant into individual areas and form sub-
function units. Divide these function units again into smaller units and
functions. Divide until you get functions that you can use several times with
different parameters.
x Specify the interfaces between the function units.",747,117,False
81318674_Programming_guideline_DOKU_v11_en_p24_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,24,2,2,"nctions. Divide until you get functions that you can use several times with
different parameters.
x Specify the interfaces between the function units. Define the unique interfaces
for functionalities that are to be delivered by “external companies”.
All organization blocks, function blocks and functions can be programmed with the
following languages:
x Contact plan (KOP or LAD)
x Function plan (FUP or FBD)
x Structured Control Language (SCL)
x Graph (GRAPH), only S7-1500, planned for S7-1200
x Instruction list (AWL or STL), only S7-1500
3.2.1 Organization blocks (OB)
Figure 3-2: “Add new block” dialog (OB)
OBs are the interface between the operating system and the user program. They
are called by the operating system and control, e.g. the following processes:
x Startup behavior of the controller
x Cyclic program processing
x Interrupt-controlled program processing
x Error handling",893,137,False
81318674_Programming_guideline_DOKU_v11_en_p25_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,25,1,2,"3 General Programming
3.2 Program blocks
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 25
Copyright ¤ Siemens AG 2013 All rights reserved
Depending on the controller a number of different OB types are available.
Properties
x OBs are called by the operating system of the controller
x Several Main OBs can be created in a program. The OBs are processed
sequentially by OB number.
Figure 3-3: Using several Main OBs
Main_1
OB1
FB
Local
FC
User program
Main_y
OB200
Main_x
OB300
FB
Local
FC
FB
Local
FC
Recommendation
x Encapsulate the different program parts which should maybe be replaceable
from controller to controller, into several Main OBs.
x Avoid the communication between the different Main OBs. They can then be
used independent from each other.",771,126,False
81318674_Programming_guideline_DOKU_v11_en_p25_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,25,2,2,"ler to controller, into several Main OBs.
x Avoid the communication between the different Main OBs. They can then be
used independent from each other. If you nevertheless exchange data
between the individual main OBs, use the global DBs (see chapter 4.2 No bit
memory but global data blocks).
x Divide all program parts that belong to each other into folders and store them
for reusability in the project or global library.
Figure 3-4: Storing program parts in order in the project library
For further information, please refer to chapter 3.7 Libraries.",553,92,False
81318674_Programming_guideline_DOKU_v11_en_p26_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,26,1,2,"3 General Programming
3.2 Program blocks
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 26
Copyright ¤ Siemens AG 2013 All rights reserved
Note You will find further information in the following entry:
Which organization blocks can be used in STEP 7 (TIA Portal)?
http://support.automation.siemens.com/WW/view/en/58235745
3.2.2 Functions (FC)
Figure 3-5: “Add new block” dialog (FC)
FCs are blocks without cyclic data storages. This is why the values of block
parameters cannot be saved until the next call and have to be provided with actual
parameters when called.
Properties
x FCs are blocks without cyclic data storages.
x Temporary and out tags are lost after the processing of the function.",713,109,False
81318674_Programming_guideline_DOKU_v11_en_p26_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,26,2,2,"ameters when called.
Properties
x FCs are blocks without cyclic data storages.
x Temporary and out tags are lost after the processing of the function. They are
preassigned with an undefined value when calling the function in non-
optimized blocks, and for optimized blocks they are preassigned with “0”
(S7-1500 and S7-1200 firmware V4).
x In order to permanently save the data of an FC, the functions of the global data
blocks are available.
x FCs can have several outputs.
x The function value can be directly reused in SCL in a formula.
Recommendation
x Use the functions for continuously recurring applications that are called several
times in different locations of the user program.
x Use the option to directly reuse the function value in SCL.
<Operand> := <FC name> (parameter list)
Example
In the following example a mathematical formula is programmed in a FC. The result
of the calculation is directly declared as return value and the function value can be
directly reused.",983,164,False
81318674_Programming_guideline_DOKU_v11_en_p27_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,27,1,1,"3 General Programming
3.2 Program blocks
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 27
Copyright ¤ Siemens AG 2013 All rights reserved
Table 3-1: Reusing function value
Step Instruction
1. Create an FC with the mathematical formula (circular segment) and define the
“Return” value as the result for the formula.
FC
2. Call the FC with the circular segment calculation in any block (SCL).
<Operand> := <FC name> (parameter list);",449,71,False
81318674_Programming_guideline_DOKU_v11_en_p28_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,28,1,2,"3 General Programming
3.2 Program blocks
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 28
Copyright ¤ Siemens AG 2013 All rights reserved
3.2.3 Function blocks (FB)
Figure 3-6: “Add new block” dialog (FB)
FBs are blocks with cyclic data storage, in which values are permanently stored.
The cyclic data storage is realized in an instance DB.
Figure 3-7: Calling a function block
Call of a function block in the
block editor
Instance DB
Properties
x FCs are blocks with cyclic data storage.
x Temporary and out tags are lost after the processing of the function. They are
preassigned with an undefined value when calling the function in non-
optimized blocks, and for optimized blocks they are preassigned with “0”
(S7-1500 and S7-1200 firmware V4).
x Static tags keep the value from cycle to cycle
Recommendation
x Use the function blocks in order to create subprograms and structure the user
program.",918,151,False
81318674_Programming_guideline_DOKU_v11_en_p28_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,28,2,2,"Static tags keep the value from cycle to cycle
Recommendation
x Use the function blocks in order to create subprograms and structure the user
program. A function block can also be called several times in different locations
of the user program. This makes programming of frequently recurring program
parts easier.
3.2.4 Instance data block
The call of a function block is called instance. The data with which the instance is
working is saved in an instance DB.",460,77,False
81318674_Programming_guideline_DOKU_v11_en_p29_c1,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,29,1,3,"3 General Programming
3.2 Program blocks
Programming Guideline for S7-1200/1500
V1.1, Entry ID: 81318674 29
Copyright ¤ Siemens AG 2013 All rights reserved
Instance DBs are always created according to the specifications in the FB interface
and can therefore not be changed in the instance DB.
Figure 3-8: Structure of the interfaces of an FB
Temp
L - Stack
Instance_DB
Input
Output
InOut
Static
The instance DB consists of a permanent memory with the interfaces input, output,
InOut and static. In a volatile memory (L stack) temporary tags are stored. The
L stack is always only valid for one cycle. I.e.",605,101,False
81318674_Programming_guideline_DOKU_v11_en_p29_c2,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,29,2,3,"rfaces input, output,
InOut and static. In a volatile memory (L stack) temporary tags are stored. The
L stack is always only valid for one cycle. I.e. temporary tags have to be initialized
in each cycle.
Properties
x Instance DBs are always assigned to a FB.
x Instance DBs do not have to be created manually in the TIA Portal and are
created automatically when calling an FB.
x The structure of the instance DB is specified in the appropriate FB and can
only be changed there.
Recommendation
x Program it in a way so that the data of the instance DB can only be changed by
the appropriate FB. This is how you can guarantee that the block can be used
universally in all kinds of projects.
For further information, please refer to chapter 3.4 Block interfaces as data
exchange.
3.2.5 Multi-instances
With multi-instances called function blocks can store their data in the instance data
block of the called function block. I.e.",925,163,False
81318674_Programming_guideline_DOKU_v11_en_p29_c3,81318674_Programming_guideline_DOKU_v11_en.csv,"Programming Guideline for S7-1200/S7-1500 (STEP 7, TIA Portal)",Programming Guideline,S7-1200/S7-1500,81318674,1.1,en,29,3,3,".
3.2.5 Multi-instances
With multi-instances called function blocks can store their data in the instance data
block of the called function block. I.e. if another function block is called in a function
block, it saves its data in the instance DB of the higher-level FBs.
The following figure shows an FB that uses another FB (“IEC Timer”). All data is
saved in a multi instance DB.",380,66,False
